word,importance_score,method,label
Big ,-0.0007423832612403203,SHAP,disgust
Blind ,0.016168919486517552,SHAP,disgust
Boom,-0.003175299883878324,SHAP,disgust
Boston ,-0.004311472475819755,SHAP,disgust
Both ,0.0002204586908192141,SHAP,disgust
Br,0.0018362454320595134,SHAP,disgust
Bra,-1.9838671505567618e-05,SHAP,disgust
Brave ,0.00039928242040332407,SHAP,disgust
Brian,-0.0004187416307104286,SHAP,disgust
Bridge,-8.951706937902297e-05,SHAP,disgust
Brit,-0.00012867062226481116,SHAP,disgust
British ,-0.01097269224919728,SHAP,disgust
Bro,-0.006412863134755753,SHAP,disgust
Brooklyn,-0.015961900791808148,SHAP,disgust
Brooklyn ,5.34226892341394e-05,SHAP,disgust
Brussels ,-0.00025148360145976767,SHAP,disgust
Bt,-0.0001696899028805395,SHAP,disgust
Bulls ,0.0004000579137937166,SHAP,disgust
Buster,0.00021589115931419656,SHAP,disgust
But ,-0.008255197165580182,SHAP,disgust
C ,-0.0014839311716059456,SHAP,disgust
CBC,-0.001949320278072264,SHAP,disgust
COOKIE ,0.0002996232760779094,SHAP,disgust
COW,-0.0024523020038031973,SHAP,disgust
CP,-0.0018382208997666438,SHAP,disgust
CRAB ,0.0003237084620195674,SHAP,disgust
Cake,-9.525512723485008e-05,SHAP,disgust
California,-0.0026031659144791774,SHAP,disgust
Calm ,-0.0010557879140833393,SHAP,disgust
Can,0.0026787028909893706,SHAP,disgust
Can ,-0.0006580392546311487,SHAP,disgust
Canada ,-0.002637834048073273,SHAP,disgust
Careful,0.0019894686847692356,SHAP,disgust
Case ,-0.002674966608174145,SHAP,disgust
Catch ,-0.009768838208401576,SHAP,disgust
Cats,-9.228336057276465e-05,SHAP,disgust
Celtics ,0.0002281460583617445,SHAP,disgust
Chan,-6.673107248692152e-05,SHAP,disgust
Chicken ,0.0013564456239691935,SHAP,disgust
Chill ,0.00664278805925278,SHAP,disgust
China,-0.00043257705886693055,SHAP,disgust
Christmas ,1.5166599041549489e-05,SHAP,disgust
Civilizations,-0.013898903587687528,SHAP,disgust
Clean ,0.01722851187514607,SHAP,disgust
Coach ,0.00039346402263618074,SHAP,disgust
Colts ,-0.008651880176330451,SHAP,disgust
Come ,-0.0008035496721277013,SHAP,disgust
Cong,-0.014618658864492318,SHAP,disgust
Congress ,-0.001558808027766645,SHAP,disgust
Cool,-0.00014731248989442565,SHAP,disgust
Could ,0.0006718241202179343,SHAP,disgust
County,0.00025070071387744974,SHAP,disgust
Coyotes ,0.002125001214153599,SHAP,disgust
Crazy ,0.004592524779582163,SHAP,disgust
Crimson,-6.749255923447586e-05,SHAP,disgust
Cs ,0.0029733709707215894,SHAP,disgust
Cut ,0.011616452407906763,SHAP,disgust
D,0.0003505530901401514,SHAP,disgust
D ,-0.0009746910266888639,SHAP,disgust
DC ,-0.005088130561489379,SHAP,disgust
DESERVE ,0.0033560483643668704,SHAP,disgust
DIT,0.019620759370809537,SHAP,disgust
DON,0.006897390150697902,SHAP,disgust
DT ,0.00032824486333993264,SHAP,disgust
Dallas ,0.0008809731371002272,SHAP,disgust
Damn,0.065495299117174,SHAP,disgust
Damn ,0.05577530382433906,SHAP,disgust
Dave ,2.1244071831461042e-05,SHAP,disgust
Day ,0.00016910052181628998,SHAP,disgust
De,0.00017668629122150986,SHAP,disgust
Dear ,0.0007590086715936195,SHAP,disgust
Define ,-0.0010845007564057596,SHAP,disgust
Definitely,-0.0007163786406939228,SHAP,disgust
Deluxe ,9.837749530561268e-05,SHAP,disgust
Dem,-1.7562182620167732e-05,SHAP,disgust
Democrats ,0.005915011061006226,SHAP,disgust
Demolition ,0.00014245555123327196,SHAP,disgust
Desperate ,0.01045827943016775,SHAP,disgust
