word,importance_score,method,label
Not ,0.02809862839185371,SHAP,surprise
Nothing ,0.0022918140894034877,SHAP,surprise
Now ,0.016867478885615128,SHAP,surprise
O,0.014972894481616095,SHAP,surprise
O ,0.04673244818695821,SHAP,surprise
OF ,0.0036173812695778906,SHAP,surprise
OO,0.04264511604196741,SHAP,surprise
OP,-0.03354233062396595,SHAP,surprise
OP ,-0.00640964473293732,SHAP,surprise
OUR ,0.0046440663281828165,SHAP,surprise
OW ,0.1397810943890363,SHAP,surprise
OZ ,0.004169237203313969,SHAP,surprise
Oakland ,0.010479631600901484,SHAP,surprise
Of ,0.0016702438697393518,SHAP,surprise
Oh,0.16694778931559995,SHAP,surprise
Oh ,0.11185363927628107,SHAP,surprise
Ok,0.008608337051959502,SHAP,surprise
Ok ,-0.006841020309366286,SHAP,surprise
Om,0.4550249366875505,SHAP,surprise
On ,-0.004915069177513942,SHAP,surprise
Once ,0.0174677320610499,SHAP,surprise
One ,0.009649159871817877,SHAP,surprise
Only ,0.02716521790716797,SHAP,surprise
Or,0.04020300414413214,SHAP,surprise
Or ,0.007491824972748873,SHAP,surprise
Orlando,0.010949303788947873,SHAP,surprise
Oscar,0.008013147220481187,SHAP,surprise
Our ,0.004065185319632292,SHAP,surprise
Outrageous,0.14926355122588575,SHAP,surprise
Over,0.0022951485589146614,SHAP,surprise
P,0.0006840352932432858,SHAP,surprise
P ,-0.012055269549212728,SHAP,surprise
PD ,-0.03319559361552819,SHAP,surprise
PISSED,-0.059886817951337434,SHAP,surprise
PLAY,0.0080960295163095,SHAP,surprise
PM,0.002681716978258919,SHAP,surprise
PP,-0.004501554057545339,SHAP,surprise
PT,-0.005790949765165958,SHAP,surprise
Pace,0.011225795926293358,SHAP,surprise
Parliament,0.001056808847351931,SHAP,surprise
Party ,0.011458415261586197,SHAP,surprise
Pasta ,0.00045458412205334753,SHAP,surprise
Pat,-0.0023794478620402515,SHAP,surprise
Patriots ,0.0041574184579076245,SHAP,surprise
