word,importance_score,method,label
LOT ,0.0009494750702288002,SHAP,joy
LOVE ,0.6805923094507307,SHAP,joy
Last ,-0.0005398790090112016,SHAP,joy
Laude,0.0016897442983463407,SHAP,joy
Law ,0.005360768650591906,SHAP,joy
Lead ,-0.006567250587977469,SHAP,joy
Leafs ,-0.021346438410026685,SHAP,joy
Leave ,-0.03481556850601919,SHAP,joy
Lemon,-0.009542157233227044,SHAP,joy
Let,0.048327146854717284,SHAP,joy
Lets ,0.03874048439320177,SHAP,joy
Liberal ,0.007071702915709466,SHAP,joy
Licence,-0.0005562191872741096,SHAP,joy
Life ,0.007191343436716124,SHAP,joy
Lightning ,0.0019754095701500773,SHAP,joy
Like ,0.0011940378273720853,SHAP,joy
Listen,-0.013115736161125824,SHAP,joy
Live,0.001597634720383212,SHAP,joy
Lo,0.2758543091638583,SHAP,joy
Long ,-0.0008814522298052907,SHAP,joy
Look ,-0.0011620630975812674,SHAP,joy
Looked ,-0.10103519924450666,SHAP,joy
Lots ,0.005741870244188855,SHAP,joy
Love ,0.7090153495276658,SHAP,joy
M ,0.0635565819684416,SHAP,joy
MAG,0.0013888314133509994,SHAP,joy
MAMA,0.0016396926948800683,SHAP,joy
MAN ,-0.0049048181099351496,SHAP,joy
ME ,-0.004157794959610328,SHAP,joy
MIDDLE ,0.002371208043769002,SHAP,joy
MN ,-0.030237203289289027,SHAP,joy
MP ,-0.0030374344787560403,SHAP,joy
MY ,-0.006303547328570858,SHAP,joy
Mag,-0.03449112782254815,SHAP,joy
Magic ,0.06643952551530674,SHAP,joy
Makes ,-0.0008696687000337988,SHAP,joy
Mall ,0.00801176906679757,SHAP,joy
Man ,-0.017083008540794253,SHAP,joy
March ,0.030046518135350198,SHAP,joy
Marxist ,0.0027047828189097345,SHAP,joy
Massive,0.009793639765121043,SHAP,joy
Mast,0.0004286363982828334,SHAP,joy
Mate ,0.03385401831474155,SHAP,joy
Maybe ,-0.010709006329610323,SHAP,joy
Me ,-0.022091924547567032,SHAP,joy
Meat ,-0.004548874504204529,SHAP,joy
Miami ,0.020910266583086923,SHAP,joy
Michigan ,0.018632020946824923,SHAP,joy
Might ,-0.008595873485319316,SHAP,joy
Minneapolis,0.0013973324093967676,SHAP,joy
Mixed ,-0.022630234831012785,SHAP,joy
Mob ,-0.0007605574792250991,SHAP,joy
Monty ,-0.0010618141386657953,SHAP,joy
Mornings ,-0.0254263028036803,SHAP,joy
Most ,0.0006725702551193535,SHAP,joy
Mother,-0.0018475751276127994,SHAP,joy
